"","secid","date","exdate","cp_flag","strike_price","best_bid","best_offer","volume","open_interest","impl_volatility","delta","gamma","vega","theta","optionid","am_settlement","contract_size","forward_price","index_flag","issuer","exercise_style","SPOT","moneyness","price","TM","TTM","interest","own_impvol"
"623604",108105,2019-07-10,2019-08-16,"C",2990,44.3,44.7,224,324,0.111637,0.522134,0.003736,378.7642,-213.8066,128721540,0,100,2994.295631,1,"CBOE S&P 500 INDEX","E",2993.07,1.00102675585284,44.5,37,27,2.39804054545455,0.0996923159660106
"623654",108105,2019-07-10,2019-08-16,"C",3250,0.2,0.3,210,801,0.105392,0.007632,0.000209,20.03479,-10.50109,128338849,0,100,2994.295631,1,"CBOE S&P 500 INDEX","E",2993.07,0.920944615384615,0.25,37,27,2.39804054545455,0.1001167421701
"623811",108105,2019-07-10,2019-08-23,"C",3060,15.3,15.7,132,1209,0.095552,0.261878,0.003275,337.9319,-136.6641,129384235,0,100,2994.499289,1,"CBOE S&P 500 INDEX","E",2993.07,0.978127450980392,15.5,44,32,2.39021292857143,0.0872601238472
"623814",108105,2019-07-10,2019-08-23,"C",3075,11,11.4,385,10678,0.092653,0.208883,0.002981,298.2638,-116.8305,129351069,0,100,2994.499289,1,"CBOE S&P 500 INDEX","E",2993.07,0.973356097560976,11.2,44,32,2.39021292857143,0.0850083592468415
"623824",108105,2019-07-10,2019-08-23,"C",3125,3.2,3.5,4204,917,0.087393,0.081965,0.001666,157.2549,-57.89331,129351071,0,100,2994.499289,1,"CBOE S&P 500 INDEX","E",2993.07,0.9577824,3.35,44,32,2.39021292857143,0.0812466636195071
"623833",108105,2019-07-10,2019-08-23,"C",3200,0.6,0.75,150,165,0.091947,0.019501,0.000496,49.23135,-18.99033,129351073,0,100,2994.499289,1,"CBOE S&P 500 INDEX","E",2993.07,0.935334375,0.675,44,32,2.39021292857143,0.0866273214713773
"624010",108105,2019-07-10,2019-08-30,"C",3050,22.5,22.9,197,18479,0.100215,0.318169,0.003177,398.4914,-145.9198,128120871,0,100,2994.630972,1,"CBOE S&P 500 INDEX","E",2993.07,0.981334426229508,22.7,51,37,2.36732967857143,0.0907814111912748
"624014",108105,2019-07-10,2019-08-30,"C",3070,15.4,15.8,120,593,0.095756,0.248654,0.002954,354.0501,-123.7255,128883103,0,100,2994.630972,1,"CBOE S&P 500 INDEX","E",2993.07,0.974941368078176,15.6,51,37,2.36732967857143,0.0872921601590177
"624018",108105,2019-07-10,2019-08-30,"C",3090,10.2,10.5,868,323,0.092336,0.185935,0.002589,299.262,-100.7134,128883106,0,100,2994.630972,1,"CBOE S&P 500 INDEX","E",2993.07,0.968631067961165,10.35,51,37,2.36732967857143,0.084675387024418
"624175",108105,2019-07-10,2019-09-06,"C",3050,25.8,26.2,143,11553,0.101613,0.332117,0.002989,432.3625,-141.1113,129634872,0,100,2994.736375,1,"CBOE S&P 500 INDEX","E",2993.07,0.981334426229508,26,58,41,2.34444642857143,0.0929052164405693
"624482",108105,2019-07-10,2019-09-20,"C",3275,0.9,1.05,106,211,0.097701,0.020651,0.000383,66.09712,-16.53584,128721812,0,100,2994.88186,1,"CBOE S&P 500 INDEX","E",2993.07,0.913914503816794,0.975,72,51,2.30096992857143,0.0927094884445987
"624683",108105,2019-07-10,2019-09-30,"C",3025,51.2,51.6,617,3159,0.115235,0.436362,0.0024,556.685,-145.3295,124049267,0,100,2994.990662,1,"CBOE S&P 500 INDEX","E",2993.07,0.989444628099174,51.4,82,57,2.27972957142857,0.104017946969079
"624699",108105,2019-07-10,2019-09-30,"C",3105,18,18.4,175,116,0.099297,0.227744,0.002139,427.5562,-96.01942,128827933,0,100,2994.990662,1,"CBOE S&P 500 INDEX","E",2993.07,0.963951690821256,18.2,82,57,2.27972957142857,0.0917021406033701
"624719",108105,2019-07-10,2019-09-30,"C",3225,2.75,2.9,5013,5098,0.09437,0.051127,0.000783,148.7992,-31.62496,124049277,0,100,2994.990662,1,"CBOE S&P 500 INDEX","E",2993.07,0.928083720930233,2.825,82,57,2.27972957142857,0.089404364567119
"625480",108105,2019-07-10,2019-12-31,"C",3050,77.9,78.6,300,4054,0.125033,0.430018,0.001508,805.4738,-106.0872,127631104,0,100,2995.452134,1,"CBOE S&P 500 INDEX","E",2993.07,0.981334426229508,78.25,174,121,2.16107928571429,0.108824746354823
"625495",108105,2019-07-10,2019-12-31,"C",3125,43,43.6,805,207,0.112473,0.303396,0.001496,718.3645,-85.32336,128372482,0,100,2995.452134,1,"CBOE S&P 500 INDEX","E",2993.07,0.9577824,43.3,174,121,2.16107928571429,0.0997497505779117
"625508",108105,2019-07-10,2019-12-31,"C",3200,20.8,21.1,183,863,0.103374,0.18502,0.001245,549.6698,-60.06879,127263493,0,100,2995.452134,1,"CBOE S&P 500 INDEX","E",2993.07,0.935334375,20.95,174,121,2.16107928571429,0.0932618077341915
"644761",108105,2019-07-17,2019-08-16,"C",2925,81.4,84.6,284,17848,0.141628,0.700907,0.002905,291.1248,-264.3753,127973097,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,1.02031452991453,83,30,22,2.33061808333333,0.122365582632679
"644767",108105,2019-07-17,2019-08-16,"C",2955,58.4,61,411,931,0.128869,0.616181,0.003515,320.5098,-264.5483,128720880,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,1.00995600676819,59.7,30,22,2.33061808333333,0.112914991226913
"644771",108105,2019-07-17,2019-08-16,"C",2975,45,45.5,196,19365,0.119457,0.546268,0.003936,332.7239,-254.4015,127973099,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,1.00316638655462,45.25,30,22,2.33061808333333,0.105463932805369
"644775",108105,2019-07-17,2019-08-16,"C",2995,32.5,32.9,673,1600,0.111411,0.463914,0.004233,333.7498,-237.7617,128720887,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.996467445742905,32.7,30,22,2.33061808333333,0.0991369256669846
"644777",108105,2019-07-17,2019-08-16,"C",3005,26.9,27.4,185,1220,0.10762,0.418973,0.00431,328.2451,-225.7629,128720888,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.993151414309484,27.15,30,22,2.33061808333333,0.0961224246102407
"644779",108105,2019-07-17,2019-08-16,"C",3015,21.9,22.3,129,1143,0.103885,0.372136,0.004324,317.8673,-210.9236,128720890,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.989857379767828,22.1,30,22,2.33061808333333,0.0931151633936781
"644781",108105,2019-07-17,2019-08-16,"C",3025,17.5,17.9,2310,18181,0.100595,0.324767,0.004248,302.3956,-194.1889,127973101,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.986585123966942,17.7,30,22,2.33061808333333,0.0904830070678219
"644783",108105,2019-07-17,2019-08-16,"C",3035,13.7,14,127,779,0.097394,0.277491,0.004087,281.7082,-175.047,128720893,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.983334431630972,13.85,30,22,2.33061808333333,0.0878926025230112
"644785",108105,2019-07-17,2019-08-16,"C",3045,10.5,10.7,481,404,0.094457,0.231807,0.003835,256.374,-154.4104,128720895,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.980105090311987,10.6,30,22,2.33061808333333,0.0855094525528265
"644787",108105,2019-07-17,2019-08-16,"C",3055,7.8,8.1,322,2334,0.091888,0.189271,0.0035,227.6002,-133.2738,128720896,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.976896890343699,7.95,30,22,2.33061808333333,0.0834334688086733
"644789",108105,2019-07-17,2019-08-16,"C",3065,5.7,5.9,148,1876,0.089441,0.150362,0.003102,196.3499,-111.8502,128720898,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.973709624796085,5.8,30,22,2.33061808333333,0.0814378245325265
"644791",108105,2019-07-17,2019-08-16,"C",3075,4,4.3,2581,8990,0.087383,0.116632,0.002666,164.8497,-91.6936,127973103,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.970543089430894,4.15,30,22,2.33061808333333,0.0797729988170167
"644793",108105,2019-07-17,2019-08-16,"C",3085,2.9,3.1,171,636,0.086294,0.090002,0.002236,136.554,-74.96511,128720901,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.967397082658023,3,30,22,2.33061808333333,0.078982487840985
"644795",108105,2019-07-17,2019-08-16,"C",3095,2.05,2.2,250,2536,0.085289,0.067932,0.001828,110.3282,-59.83006,128720903,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.96427140549273,2.125,30,22,2.33061808333333,0.0782451663168181
"644797",108105,2019-07-17,2019-08-16,"C",3105,1.4,1.55,202,180,0.08437,0.050143,0.001456,86.92943,-46.60971,128720904,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.961165861513688,1.475,30,22,2.33061808333333,0.077566375208419
"644799",108105,2019-07-17,2019-08-16,"C",3115,1,1.15,111,414,0.084585,0.038026,0.001162,69.54532,-37.36485,128720906,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.95808025682183,1.075,30,22,2.33061808333333,0.0779245124229892
"644801",108105,2019-07-17,2019-08-16,"C",3125,0.75,0.9,2584,11490,0.085694,0.02982,0.000939,56.93785,-30.97728,128063928,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.9550144,0.825,30,22,2.33061808333333,0.079100665122443
"644803",108105,2019-07-17,2019-08-16,"C",3135,0.55,0.7,112,474,0.086645,0.023114,0.000751,46.01852,-25.30336,128827387,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.951968102073365,0.625,30,22,2.33061808333333,0.0801171671514236
"644805",108105,2019-07-17,2019-08-16,"C",3145,0.45,0.55,263,218,0.088329,0.018638,0.000614,38.35171,-21.48858,128827388,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.948941176470588,0.5,30,22,2.33061808333333,0.0818067285477699
"644811",108105,2019-07-17,2019-08-16,"C",3175,0.25,0.3,2341,5834,0.093966,0.010315,0.000346,23.0314,-13.71361,128372050,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.939974803149606,0.275,30,22,2.33061808333333,0.0873779997054925
"644830",108105,2019-07-17,2019-08-16,"C",3300,0,0.1,178,792,0.1209,0.00172,5.4e-05,4.649222,-3.552896,127973107,1,100,2985.195233,1,"CBOE S&P 500 INDEX","E",2984.42,0.904369696969697,0.05,30,22,2.33061808333333,0.113467570442052
"645059",108105,2019-07-17,2019-09-20,"C",2950,85.5,87.5,256,37431,0.136062,0.592783,0.002272,482.6892,-189.9194,120840441,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,1.01166779661017,86.5,65,46,2.26527192857143,0.119615782335165
"645061",108105,2019-07-17,2019-09-20,"C",2960,79.2,79.8,740,19108,0.133171,0.570746,0.002349,488.5191,-188.1415,129075751,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,1.00825,79.5,65,46,2.26527192857143,0.117494175924216
"645066",108105,2019-07-17,2019-09-20,"C",2985,62.7,63.2,590,8486,0.125956,0.510698,0.002524,496.5605,-180.888,129075755,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,0.999805695142379,62.95,65,46,2.26527192857143,0.112065968847171
"645068",108105,2019-07-17,2019-09-20,"C",2995,56.5,57,8120,8966,0.123074,0.484711,0.002583,496.5164,-176.7311,129075757,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,0.996467445742905,56.75,65,46,2.26527192857143,0.109847742737116
"645070",108105,2019-07-17,2019-09-20,"C",3005,50.6,51.1,6517,10506,0.120268,0.457677,0.002631,494.2155,-171.8921,129075758,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,0.993151414309484,50.85,65,46,2.26527192857143,0.107675187928793
"645074",108105,2019-07-17,2019-09-20,"C",3025,39.8,40.3,631,28428,0.114961,0.401035,0.002684,481.8767,-160.1736,120840444,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,0.986585123966942,40.05,65,46,2.26527192857143,0.103546735854571
"645077",108105,2019-07-17,2019-09-20,"C",3040,32.6,33,514,4168,0.111091,0.356821,0.00268,465.0263,-149.3396,129075764,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,0.981717105263158,32.8,65,46,2.26527192857143,0.100489431954631
"645082",108105,2019-07-17,2019-09-20,"C",3065,22.4,22.8,102,2445,0.105228,0.282578,0.002566,421.7689,-128.2388,129075768,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,0.973709624796085,22.6,65,46,2.26527192857143,0.0958350849920888
"645089",108105,2019-07-17,2019-09-20,"C",3100,12.2,12.6,4347,34394,0.098743,0.186812,0.002173,335.1519,-95.53826,120840447,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,0.962716129032258,12.4,65,46,2.26527192857143,0.0907301093787596
"645097",108105,2019-07-17,2019-09-20,"C",3140,5.8,6,102,1595,0.09485,0.105618,0.001539,227.9838,-62.34896,129075775,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,0.950452229299363,5.9,65,46,2.26527192857143,0.087950634244314
"645104",108105,2019-07-17,2019-09-20,"C",3175,3,3.3,578,13997,0.094505,0.062425,0.00104,153.4299,-41.7607,121467158,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,0.939974803149606,3.15,65,46,2.26527192857143,0.0882301565914999
"645111",108105,2019-07-17,2019-09-20,"C",3210,1.6,1.8,252,230,0.095368,0.036338,0.000668,99.5163,-27.30674,129383997,1,100,2985.781459,1,"CBOE S&P 500 INDEX","E",2984.42,0.929725856697819,1.7,65,46,2.26527192857143,0.0895299647478881
"645336",108105,2019-07-17,2019-10-18,"C",3000,70.7,71.4,3270,8614,0.130531,0.482218,0.002028,594.2917,-155.3854,128721135,1,100,2986.031071,1,"CBOE S&P 500 INDEX","E",2984.42,0.994806666666667,71.05,93,66,2.21981451428571,0.115165955476664
"645360",108105,2019-07-17,2019-10-18,"C",3120,17.9,18.4,1100,108,0.104998,0.209002,0.001823,429.7164,-90.43541,129499183,1,100,2986.031071,1,"CBOE S&P 500 INDEX","E",2984.42,0.956544871794872,18.15,93,66,2.21981451428571,0.0954188930146228
"645366",108105,2019-07-17,2019-10-18,"C",3150,11.6,12,2400,14327,0.101554,0.152383,0.001546,352.4298,-71.7095,128721141,1,100,2986.031071,1,"CBOE S&P 500 INDEX","E",2984.42,0.947434920634921,11.8,93,66,2.21981451428571,0.0928991359201478
"645471",108105,2019-07-17,2019-11-15,"C",3000,84.7,85.6,1650,3576,0.135129,0.488508,0.001714,678.0407,-140.1448,129075996,1,100,2986.214873,1,"CBOE S&P 500 INDEX","E",2984.42,0.994806666666667,85.15,121,86,2.18857371428571,0.117668624622429
"645570",108105,2019-07-17,2019-12-20,"C",2925,149.1,150.9,691,16434,0.153878,0.596351,0.001279,744.2744,-134.3078,118728579,1,100,2986.342311,1,"CBOE S&P 500 INDEX","E",2984.42,1.02031452991453,150,156,110,2.15779557142857,0.129925003989731
"645575",108105,2019-07-17,2019-12-20,"C",3025,84.9,85.7,570,12202,0.133492,0.454553,0.001515,765.1095,-120.473,118940210,1,100,2986.342311,1,"CBOE S&P 500 INDEX","E",2984.42,0.986585123966942,85.3,156,110,2.15779557142857,0.115832539237704
"645578",108105,2019-07-17,2019-12-20,"C",3100,47.5,48.2,787,41439,0.119414,0.326773,0.001545,697.9719,-98.58076,114281426,1,100,2986.342311,1,"CBOE S&P 500 INDEX","E",2984.42,0.962716129032258,47.85,156,110,2.15779557142857,0.105446570956443
"645580",108105,2019-07-17,2019-12-20,"C",3150,29.5,30,294,20111,0.111504,0.240552,0.00143,602.9964,-79.612,118728582,1,100,2986.342311,1,"CBOE S&P 500 INDEX","E",2984.42,0.947434920634921,29.75,156,110,2.15779557142857,0.0995282345391153
"645584",108105,2019-07-17,2019-12-20,"C",3250,10.2,10.5,201,76823,0.103276,0.109635,0.000932,363.9472,-44.52836,118940214,1,100,2986.342311,1,"CBOE S&P 500 INDEX","E",2984.42,0.918283076923077,10.35,156,110,2.15779557142857,0.0940270634068993
